Country,Location,Airbnb_ListingID,Scrape_Date,Lat,Lng,City,LocalizedCity,LocalizedNeighbourhood_Source,LocalizedNeighbourhood_ML,LocalizedNeighbourhood,ListingTitle,Bathrooms,Bedrooms,Beds,MaxGuests,Host_ID,Host_FirstName,Host_isSuperhost,isNewListing,isSuperhost,RoomType,RoomType_Clean,SpaceType,SpaceType_Clean,isHomeOrServicedApartment,PictureCount,ReviewCount,ReviewScore,StarRating,isLimitedAirbnbData,BasicNightPrice_CheckIn,BasicNightPrice_CheckOut,Currency,BasicNightPrice,Taxes,BasicNightPriceString_USD,BasicNightPrice_USD,Taxes_USD,isOverpricedPerBeds_Calc,isOverpricedPerGuest_Calc,Amenities_SelfCheckIn,HostLanguages_Verbose,RecordInserted
India,Mumbai,29934059,2025-10-29,19.04182,72.84276,Mumbai,Mumbai,Mahim,,Mahim,"10th flr heavenly abode.Sundeck, panoramic sea vu",1.0,1,2.0,6,121334551,Shwetang,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,21,9,4.78,5.0,False,,,INR,,,,,,0,0,True,['English' 'Hindi'],2025-10-29 05:49:13
India,Mumbai,781680741131377992,2025-10-29,19.002899332413843,72.83997912023773,Mumbai,Mumbai,Parel,,Parel,3BR Service apartment in Parel by Florastays,3.0,3,3.0,2,282006850,Arpit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,28,3,4.0,4.0,False,,,INR,,,,,,0,0,True,['English' 'Hindi'],2025-10-29 05:49:16
India,Mumbai,23315337,2025-10-29,19.10781,72.86367,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,2BHK Service Apartment,3.0,2,2.0,5,133894620,Sahil,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,15,53,4.32,4.5,False,,,INR,,,,,,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 05:50:01
India,Mumbai,23603368,2025-10-29,19.0718,72.82941,Mumbai,Mumbai,Khar West,Khar West,Khar West,"Comfy, convenient, 3 room apartment in Khar West",3.0,3,3.0,6,26079851,Abhay,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,9,3,4.67,4.5,False,,,INR,,,,,,0,0,True,[],2025-10-29 05:51:21
India,Mumbai,1539647052845729749,2025-10-29,19.00795,72.82086,Mumbai,Mumbai,,,,Sealink view 2bhk at 30th flr @Worli SouthBombay,2.0,2,3.0,6,539056067,Tejas,True,True,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-05,2025-11-10,INR,8028.38,1323.36,5 nights x $91.83,91.0,15.0,0,0,False,['English' 'Hindi'],2025-10-29 05:51:44
India,Mumbai,1331952251713390497,2025-10-29,19.179152119792867,72.93898706400147,Mumbai,Mumbai,,,,ZenStays- Premium Service Apartment in Mulund West,2.0,2,2.0,4,672297726,Venkat,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,9,4.78,5.0,False,2025-12-01,2025-12-06,INR,6087.46,1235.14,5 nights x $69.18,69.0,14.0,0,0,True,['English' 'Gujarati' 'Hindi' 'Tamil'],2025-10-29 05:51:52
India,Mumbai,1309824045300433053,2025-10-29,19.18382,72.85994,Mumbai,Mumbai,Malad East,Malad East,Malad East,Furnishd 2bhk- malad/goregaon E-The Baronial homes,2.0,2,2.0,4,517138340,Avani Hitesh,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,11,4.55,4.5,False,2025-11-01,2025-11-06,INR,5911.01,1235.14,5 nights x $67.82,67.0,14.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:18
India,Mumbai,1531734403388218616,2025-10-29,19.1839938091065,72.85907839642132,Mumbai,Mumbai,,,,Skyline View 2bhk Apt near Oberoi Mall & NESCO (2),2.0,2,3.0,6,571374732,Manav,True,True,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,2,,,False,2025-11-30,2025-12-05,INR,9175.3,6881.47,5 nights x $104.43,104.0,78.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:35
India,Mumbai,1442708298563536683,2025-10-29,19.183013846106565,72.85776423127801,Mumbai,Mumbai,Malad East,Malad East,Malad East,Malad Suite - 3 BHK Service Apartment in Mumbai,3.0,3,3.0,7,214580581,Mahima,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-01,2025-11-06,INR,11822.02,8469.5,5 nights x $134.52,134.0,96.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:36
India,Mumbai,1225777985086793360,2025-10-29,19.18339607891882,72.85908835714721,Mumbai,Mumbai,Malad East,Malad East,Malad East,2BHK Apt in Malad by Florastays,2.0,2,2.0,6,282006850,Arpit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,7,4.29,4.5,False,2025-11-01,2025-11-06,INR,5911.01,1146.91,5 nights x $67.38,67.0,13.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:36
India,Mumbai,1397529615969384506,2025-10-29,19.182561797443228,72.83827487379313,Mumbai,Mumbai,Malad West,Malad West,Malad West,Amaltaas Nivas,1.0,1,2.0,4,277326917,Parull,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,18,4.89,5.0,False,2026-01-04,2026-01-09,INR,3881.86,794.02,5 nights x $44.49,44.0,9.0,0,0,False,['English' 'Hindi'],2025-10-29 05:52:36
India,Mumbai,888373428639769525,2025-10-29,19.17912,72.85874,Mumbai,Mumbai,Malad East,Malad East,Malad East,Astha Home -Entire 1 BR For Family/Corporate,2.0,1,1.0,2,88871192,Astha,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,21,8,4.63,4.5,False,2025-11-01,2025-11-06,INR,4411.2,882.24,5 nights x $50.96,50.0,10.0,0,0,True,[],2025-10-29 05:52:36
India,Mumbai,1027897227680808482,2025-10-29,19.06875,72.87523,Mumbai,Mumbai,Kurla West,Kurla West,Kurla West,Vive’s 1 BHK Bandra Kurla Complex C,1.0,1,1.0,4,546901675,Zehaan,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,61,4.67,4.5,False,2025-11-01,2025-11-06,INR,5381.66,1058.69,5 nights x $61.04,61.0,12.0,0,0,True,['English' 'Hindi' 'Marathi'],2025-10-29 05:52:49
India,Mumbai,1516289352263846024,2025-10-29,19.006650926984676,72.84511794598446,Mumbai,Mumbai,,,,Cloudy presence,1.0,1,1.0,2,416149070,Hrithik,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,5381.66,1058.69,5 nights x $61.65,61.0,12.0,0,0,False,[],2025-10-29 05:53:13
India,Mumbai,1541142035670892992,2025-10-29,19.00198,72.82546,Mumbai,Mumbai,,,,"A Bohemian Haven of Peace, Creativity & Love",1.0,1,1.0,2,390118799,Chhaya,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-02,2025-11-07,INR,3793.63,617.57,5 nights x $43.73,43.0,7.0,0,0,False,['English' 'Hindi'],2025-10-29 05:53:14
India,Mumbai,1121610059408890677,2025-10-29,19.11722,72.91299,Mumbai,Mumbai,Powai,Powai,Powai,Prime J - Upscale 1 BR in Powai - Higher Floor,1.5,1,2.0,3,25487024,Eshan,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,36,14,4.93,5.0,False,2025-11-01,2025-11-06,INR,5469.89,1323.36,5 nights x $62.34,62.0,15.0,0,0,True,['Bengali' 'English' 'Gujarati' 'Hindi' 'Marathi' 'Panjabi'],2025-10-29 05:53:20
India,Mumbai,1229566089438259119,2025-10-29,19.11635,72.91261,Mumbai,Mumbai,Powai,Powai,Powai,"Graceful, Vivid 1bhk Apt in Hiranandani Powai",1.5,1,2.0,3,571374732,Manav,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,66,4.79,5.0,False,2025-11-09,2025-11-14,INR,7763.71,1588.03,5 nights x $88.16,88.0,18.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:21
India,Mumbai,1298443709643770596,2025-10-29,19.117221497311043,72.91327346116304,Mumbai,Mumbai,Powai,Powai,Powai,1BHK -flat in Powai (J),1.5,1,2.0,3,534650545,Shubham,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-01,2025-11-06,INR,6616.8,1323.36,5 nights x $75.96,75.0,15.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:24
India,Mumbai,1151939229604436229,2025-10-29,19.10996,72.91792,Mumbai,Mumbai,,,,Regent Hill Hiranandni Powai.,2.0,1,2.0,3,471270187,Sagar,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,12,5.0,5.0,False,2026-05-01,2026-05-06,INR,11645.57,8734.18,5 nights x $132.77,132.0,99.0,0,1,True,['English'],2025-10-29 05:53:26
India,Mumbai,969427268033659099,2025-10-29,19.11554,72.90946,Mumbai,Mumbai,Powai,Powai,Powai,1 BHK flat - Cozy Heaven,2.0,1,2.0,3,534650545,Shubham,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,12,24,4.54,4.5,False,2025-11-02,2025-11-07,INR,6087.46,1235.14,5 nights x $69.59,69.0,14.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:30
India,Mumbai,1436904724124273011,2025-10-29,19.11483,72.90145,Mumbai,Mumbai,Powai,Powai,Powai,3BHK In Powai Near Hiranandani - SKY HOMES,2.0,3,4.0,8,535945434,Rathod,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,15,4.53,4.5,False,2025-12-17,2025-12-22,INR,10145.76,7587.26,5 nights x $115.90,115.0,86.0,0,0,True,['English' 'Hindi' 'Marathi'],2025-10-29 05:53:30
India,Mumbai,1531091835627071290,2025-10-29,19.15825,72.83656,Mumbai,Mumbai,,,,Ellery By Vio Living - 1BHK Apt Near NESCO,2.0,1,2.0,4,374850665,Jeet,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-01,2025-11-06,INR,5116.99,1058.69,5 nights x $58.62,58.0,12.0,0,0,False,['English' 'Gujarati' 'Hindi' 'Marathi'],2025-10-29 05:53:45
India,Mumbai,823040470636189874,2025-10-29,19.16113,72.83794,Mumbai,Mumbai,Goregaon West,Goregaon West,Goregaon West,1 BHK flat with cook,1.0,1,1.0,3,135139069,Aniruddha,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,11,12,4.75,5.0,False,2025-11-19,2025-11-24,INR,3528.96,,5 nights x $40.69,40.0,,0,0,False,[],2025-10-29 05:53:46
India,Mumbai,1500659023161598502,2025-10-29,19.126434392860677,72.86816207402218,Mumbai,Mumbai,Jogeshwari East,Jogeshwari East,Jogeshwari East,"Smart 1 BHK Retreat Near Ginger Hotel, Andheri",1.0,1,1.0,3,490428661,Deepanshu,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,3881.86,705.79,5 nights x $44.39,44.0,8.0,0,0,False,[],2025-10-29 05:54:11
India,Mumbai,1378174785776830564,2025-10-29,19.12330576545264,72.87067549149765,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Your Peaceful Home in Andheri East Mumbai,1.0,1,1.0,3,344772127,Rohit,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,5381.66,1058.69,5 nights x $61.62,61.0,12.0,0,0,False,[],2025-10-29 05:54:13
India,Mumbai,1298904496333055305,2025-10-29,19.11045389330329,72.85741977231329,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Spacious  2BHK Apartment In Andheri,2.0,2,2.0,4,662571061,Anupreetha,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,2,,,False,2025-11-01,2025-11-06,INR,7763.71,1588.03,5 nights x $88.17,88.0,18.0,0,0,False,[],2025-10-29 05:54:29
India,Mumbai,1481289091519730686,2025-10-29,19.130826575070646,72.83539923636756,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,Peaceful Flat in Versova|Entire Unit|Near Beach,1.0,1,1.0,2,550842229,Rahul,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,2,,,False,2025-11-01,2025-11-06,INR,4322.98,882.24,5 nights x $49.06,49.0,10.0,0,0,True,['Bengali' 'English' 'Hindi'],2025-10-29 05:54:29
India,Mumbai,1435323260084278502,2025-10-29,19.129966675777222,72.83078019832026,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,Shnvya home stay,2.0,2,3.0,4,675460269,Shilpi,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,2,,,False,2025-11-07,2025-11-12,INR,5999.23,1235.14,5 nights x $68.95,68.0,14.0,0,0,False,[],2025-10-29 05:54:30
India,Mumbai,1273620497144472133,2025-10-29,19.126047951279684,72.8340816219632,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,"HSA-13  Spacious 2bhk apartment Juhu, DN nagar",2.0,2,3.0,6,463206454,Shyam,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,2,,,False,2025-11-01,2025-11-06,INR,6440.35,1323.36,5 nights x $73.79,73.0,15.0,0,0,False,['English' 'Hindi' 'Marathi'],2025-10-29 05:54:34
India,Mumbai,1445537491574384892,2025-10-29,19.07905304727414,72.84869559629514,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,"Serene, Chic & Sunlit – 2BHK near Airport & BKC",2.0,2,3.0,8,571374732,Manav,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,14,4.93,5.0,False,2025-11-20,2025-11-25,INR,10763.33,8028.38,5 nights x $122.07,122.0,91.0,0,0,False,['English' 'Hindi'],2025-10-29 05:54:42
India,Mumbai,1319518314459539131,2025-10-29,19.08069336512409,72.85377287486875,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,Studio apartment near Bandra Kurla Complex,1.0,1,2.0,3,425725410,Sunil,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,4,3.75,4.0,False,2025-11-01,2025-11-06,INR,7234.37,1411.58,5 nights x $82.07,82.0,16.0,0,0,True,['English' 'Hindi' 'Norwegian'],2025-10-29 05:54:43
India,Mumbai,1528996350145538707,2025-10-29,19.070388948122535,72.84287243173175,Mumbai,Mumbai,,,,Khar |BKE D 1504 | AC |Smart Tv| Nook&co,2.0,1,1.0,4,593066434,Ritika,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-11-10,2025-11-15,INR,3087.84,705.79,5 nights x $35.40,35.0,8.0,0,0,True,['Bengali' 'English' 'French' 'Hindi' 'Kannada' 'Tamil'],2025-10-29 05:54:50
India,Mumbai,1528884699392432498,2025-10-29,19.07203099682525,72.84285380673998,Mumbai,Mumbai,,,,Khar |BKE F 1002 | AC |Smart Tv| Nook&co,2.0,1,1.0,4,593066434,Ritika,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-21,2025-11-26,INR,3264.29,794.02,5 nights x $37.89,37.0,9.0,0,0,True,['Bengali' 'English' 'French' 'Hindi' 'Kannada' 'Tamil'],2025-10-29 05:54:51
India,Mumbai,1528838422089627393,2025-10-29,19.072081153679907,72.84269159104184,Mumbai,Mumbai,,,,Khar |BKE F 404 | AC |Smart Tv| WiFi | Nook&co,2.0,1,1.0,4,593066434,Ritika,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,1,,,False,2025-12-01,2025-12-06,INR,5293.44,1323.36,5 nights x $60.94,60.0,15.0,0,0,True,['Bengali' 'English' 'French' 'Hindi' 'Kannada' 'Tamil'],2025-10-29 05:54:51
India,Mumbai,1484779467930612901,2025-10-29,19.07943,72.84013,Mumbai,Mumbai,Santacruz West,Santacruz West,Santacruz West,Vintage 2BHK @ Santacruz West off SV Road,2.0,2,2.0,4,259324355,Anuj,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,15,4.93,5.0,False,2025-11-14,2025-11-19,INR,7057.92,1411.58,5 nights x $80.03,80.0,16.0,0,0,True,[],2025-10-29 05:54:54
India,Mumbai,1533890336822177095,2025-10-29,19.075288120632635,72.82453774076498,Mumbai,Mumbai,,,,Serenity 2BHK,2.0,2,2.0,6,259324355,Anuj,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-03,2025-11-08,INR,9704.64,1676.26,5 nights x $110.29,110.0,19.0,0,0,False,[],2025-10-29 05:54:55
India,Mumbai,910578462778029134,2025-10-29,19.14927,72.83595,Mumbai Suburban,Mumbai Suburban,Goregaon West,Goregaon West,Goregaon West,Royal blue apartment #06,1.0,1,1.0,4,491487485,Satyam,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,37,21,4.71,4.5,False,2025-11-01,2025-11-06,INR,5822.78,1146.91,5 nights x $66.60,66.0,13.0,0,0,True,['English'],2025-10-29 05:55:06
India,Mumbai,1372385807741877873,2025-10-29,19.06546058348902,72.8337801217528,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Bandra Boho Shanti home,1.0,2,2.0,6,89267128,Nishant,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,42,4.95,5.0,False,2025-11-02,2025-11-07,INR,7499.04,1499.81,5 nights x $85.46,85.0,17.0,0,0,True,['English' 'Hindi' 'Italian' 'Panjabi'],2025-10-29 05:55:18
India,Mumbai,1439581723360864646,2025-10-29,19.06392013601982,72.83696814246673,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,Tao Private 3BHK in Bandra,3.0,3,3.0,6,168930623,TheBombayHomeCompany,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,12,4.92,5.0,False,2025-11-18,2025-11-23,INR,24173.38,21791.33,5 nights x $274.50,274.0,247.0,0,1,True,['English' 'Hindi'],2025-10-29 05:55:26
India,Mumbai,1511759920700371292,2025-10-29,19.072642776311845,72.82668706029654,Mumbai,Mumbai,Khar West,Khar West,Khar West,Carters Nest-Experience Bandra’s Buzzing Lifestyle,1.0,1,2.0,3,226933057,Ashish,True,True,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,3,5.0,5.0,False,2025-11-01,2025-11-06,INR,4411.2,882.24,5 nights x $50.19,50.0,10.0,0,0,False,['English' 'Hindi'],2025-10-29 05:55:28
India,Mumbai,1438265679019117969,2025-10-29,19.073261521140807,72.82809101045075,Mumbai,Mumbai,Khar West,Khar West,Khar West,"Evara | Designer Flat in Khar, 2 Baths, Kitchen",2.0,1,1.0,2,168930623,TheBombayHomeCompany,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,17,4.88,5.0,False,2025-11-09,2025-11-14,INR,8469.5,7587.26,5 nights x $96.40,96.0,86.0,0,0,True,['English' 'Hindi'],2025-10-29 05:55:30
India,Mumbai,876599215625414469,2025-10-29,19.07407,72.83016,Mumbai,Mumbai,Khar West,Khar West,Khar West,Nature Inspired| Entire Flat* Khar*Prkg,1.0,1,1.0,3,23039,Smita,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,29,39,4.79,5.0,False,2025-11-01,2025-11-06,INR,5822.78,1146.91,5 nights x $66.47,66.0,13.0,0,0,True,['English' 'French' 'Hindi'],2025-10-29 05:55:30
India,Mumbai,767850008053166291,2025-10-29,19.07331,72.82563,Mumbai,Mumbai,Khar West,Khar West,Khar West,"Imperial A Khar Studio | Style, Comfort & Ease",1.0,1,1.0,2,168930623,TheBombayHomeCompany,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,15,89,4.58,4.5,False,2025-11-14,2025-11-19,INR,4146.53,970.46,5 nights x $47.81,47.0,11.0,0,0,True,['English' 'Hindi'],2025-10-29 05:55:33
India,Mumbai,712821471026088203,2025-10-29,19.07218,72.82869,Mumbai,Mumbai,Khar West,Khar West,Khar West,Airy 1 bed 2 bath in Bandra *Wifi*- 2,1.0,1,1.0,4,23039,Smita,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,20,60,4.87,5.0,False,2025-11-08,2025-11-13,INR,7410.82,1499.81,5 nights x $84.10,84.0,17.0,0,0,True,['English' 'French' 'Hindi'],2025-10-29 05:55:35
India,Mumbai,1510087881303796317,2025-10-29,19.060853040457708,72.83114876505137,Mumbai,Mumbai,Bandra West,Bandra West,Bandra West,"Swank @ The Park, Bandra West (Studio Apartment)",1.0,1,1.0,2,684386147,Chandra Lekhu,True,False,True,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,6,4.83,5.0,False,2025-11-08,2025-11-13,INR,4499.42,882.24,5 nights x $51.88,51.0,10.0,0,0,False,['English' 'French' 'Hindi' 'Chinese'],2025-10-29 05:55:38
India,Mumbai,1533157555835002176,2025-10-29,19.1392458,72.8096664,Mumbai,Mumbai,,,,Live in Heart of Bollywood,1.0,1,1.0,4,254019218,Hamdaan,False,True,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,0,,,False,2025-11-01,2025-11-06,INR,3793.63,794.02,5 nights x $43.40,43.0,9.0,0,0,False,['English' 'Hindi'],2025-10-29 05:55:52
India,Mumbai,1374006317296346645,2025-10-29,19.136080751473283,72.81040352496744,Mumbai,Mumbai,Versova,Versova,Versova,Marine themed house-TheHavenHome,1.0,1,1.0,2,508990415,Twinkle,False,False,False,Entire home/flat,Entire Home,Entire rental unit,Entire rental unit,1,0,31,4.71,4.5,False,2026-02-02,2026-02-07,INR,3528.96,705.79,5 nights x $40.95,40.0,8.0,0,0,False,['English' 'Hindi'],2025-10-29 05:55:54
India,Mumbai,1530996275503643315,2025-10-29,18.9488011,72.8335634,Mumbai,Mumbai,,,,Oasis Art Home - Private Cosy Studio Apt,1.0,1,2.0,3,66198230,Mayank,False,True,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,1,,,False,2025-11-12,2025-11-17,INR,5469.89,1146.91,5 nights x $62.80,62.0,13.0,0,0,True,[],2025-10-29 05:52:00
India,Mumbai,1025219882552648937,2025-10-29,19.19857,72.85674,Mumbai,Mumbai,Kandivali East,Kandivali East,Kandivali East,La Alba 1 BHK Serviced Apartment,1.0,1,2.0,4,459578658,Architaben,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,27,36,4.72,4.5,False,2025-11-09,2025-11-14,INR,4764.1,970.46,5 nights x $54.26,54.0,11.0,0,0,True,['English' 'Hindi'],2025-10-29 05:52:36
India,Mumbai,1447726604184171117,2025-10-29,19.18494719744349,72.8589515270402,Mumbai,Mumbai,Malad East,Malad East,Malad East,3BHK Urban Oasis with Easy Access to Business Dist,3.0,3,3.0,7,701234185,Prem,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,0,,,False,2025-11-01,2025-11-06,INR,11910.24,8998.85,5 nights x $135.63,135.0,102.0,0,0,False,[],2025-10-29 05:52:42
India,Mumbai,1389170591608694302,2025-10-29,19.123097805865505,72.92134028982183,Mumbai,Mumbai,Powai,Powai,Powai,"Suncity Zenia: 2 BHK Apartment, Powai",2.0,2,3.0,6,39906416,Zenia Hospitality,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,1,,,False,2025-11-01,2025-11-06,INR,7499.04,1852.7,5 nights x $85.01,85.0,21.0,0,0,False,['English' 'Hindi'],2025-10-29 05:53:21
India,Mumbai,1469103430540238233,2025-10-29,19.123628740478903,72.89720998484907,Mumbai,Mumbai,Powai,Powai,Powai,Wood Green 2 BHK | Powai Views,2.0,2,1.0,6,535745851,Takshak,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,19,4.53,4.5,False,2025-11-01,2025-11-06,INR,7322.59,1499.81,5 nights x $83.38,83.0,17.0,0,0,True,['English' 'Hindi'],2025-10-29 05:53:29
India,Mumbai,23364911,2025-10-29,19.118,72.88699,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Cozy 1 bedroom in Andheri East,1.0,1,2.0,2,22786822,Rekha,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,15,56,4.34,4.5,False,2025-11-01,2025-11-06,INR,4675.87,882.24,5 nights x $53.38,53.0,10.0,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 05:53:57
India,Mumbai,1316610290311488562,2025-10-29,19.10899,72.86869,Mumbai,Mumbai,Andheri East,Andheri East,Andheri East,Effortless Business stay Andheri 2 BHK Apartment,2.0,2,2.0,6,214580581,Mahima,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,1,,,False,2025-11-05,2025-11-10,INR,8469.5,1676.26,5 nights x $96.87,96.0,19.0,0,0,False,['English' 'Hindi'],2025-10-29 05:54:16
India,Mumbai,1181570491270300745,2025-10-29,19.12301,72.83282,Mumbai,Mumbai,Andheri West,Andheri West,Andheri West,Bliss 104: 2BR|Kitchen|Housekeeping|Juhubeach|Mall,2.0,2,4.0,6,67921494,Aasumi,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,6,5.0,5.0,False,2025-11-01,2025-11-06,INR,6352.13,1323.36,5 nights x $72.44,72.0,15.0,0,0,True,['English' 'Gujarati' 'Hindi'],2025-10-29 05:54:30
India,Mumbai,54078028,2025-10-29,19.08001,72.85334,Mumbai,Mumbai,Santacruz East,Santacruz East,Santacruz East,2 BHK Serviced Apartment Bandra Kurla Complex(BKC),2.0,2,2.0,8,280697218,Abdul Razak,True,False,True,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,23,26,4.54,4.5,False,2025-11-07,2025-11-12,INR,11469.12,8557.73,5 nights x $130.23,130.0,97.0,0,0,True,['English' 'Hindi'],2025-10-29 05:54:42
India,Mumbai,1206370144101582954,2025-10-29,19.060034937436946,72.85276549881135,Mumbai,Mumbai,Bandra East,Bandra East,Bandra East,"Modern 2 BHK Service Apartment in BKC, Mumbai",2.0,2,2.0,6,13173913,Shivam,True,False,True,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,24,4.79,5.0,False,2025-11-01,2025-11-06,INR,9616.42,7234.37,5 nights x $109.88,109.0,82.0,0,0,True,['English' 'Hindi' 'Panjabi'],2025-10-29 05:54:49
India,Mumbai,53061394,2025-10-29,19.05561,72.84658,Mumbai,Mumbai,Bandra East,Bandra East,Bandra East,3 bedroom service apartment in Bandra East Mumbai,3.0,3,3.0,6,307615762,Mayank,True,False,True,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,42,5,4.4,4.5,False,2025-11-01,2025-11-06,INR,16939.01,15262.75,5 nights x $192.67,192.0,173.0,0,0,True,[],2025-10-29 05:54:51
India,Mumbai,1285479905789073324,2025-10-29,19.089467056846647,72.83486394310927,Mumbai,Mumbai,Juhu,Juhu,Juhu,Bliss 101: 2BHK in Santacruz near Juhu and Airport,2.0,2,4.0,6,67921494,Aasumi,False,False,False,Entire home/flat,Serviced Apartment,Entire serviced apartment,Entire serviced apartment,1,0,12,4.5,4.5,False,2025-11-01,2025-11-08,INR,6793.25,1764.48,7 nights x $77.38,77.0,20.0,0,0,True,['English' 'Gujarati' 'Hindi'],2025-10-29 05:54:56
